id	assigned_topic	topic_label	lang
Pod_1410	0	0_dear_sorrow_wish_weaving	uk
Pod_1411	0	0_dear_sorrow_wish_weaving	uk
Pod_1412	11	11_little horses_horses_maids_altar	uk
Pod_1413	0	0_dear_sorrow_wish_weaving	uk
Pod_1414	9	9_wreath_wreaths_wreath wreath_periwinkle	uk
Pod_1415	17	17_mocking_squirrel_don laugh_laugh	uk
Pod_1416	6	6_poplar_eyebrows_bright_boast	uk
Pod_1417	13	13_september_thirty_march_summer	uk
Pod_1418	10	10_young cossack_cossack_horseback_love young	uk
Pod_1419	6	6_poplar_eyebrows_bright_boast	uk
Pod_1420	0	0_dear_sorrow_wish_weaving	uk
Pod_1421	6	6_poplar_eyebrows_bright_boast	uk
Pod_1422	0	0_dear_sorrow_wish_weaving	uk
Pod_1423	12	12_orphans_trees_plowed field_wilderness	uk
Pod_1424	0	0_dear_sorrow_wish_weaving	uk
Pod_1425	17	17_mocking_squirrel_don laugh_laugh	uk
Pod_1426	0	0_dear_sorrow_wish_weaving	uk
Pod_1427	6	6_poplar_eyebrows_bright_boast	uk
Pod_1428	0	0_dear_sorrow_wish_weaving	uk
Pod_1429	14	14_gyeongsang_jeolla_country_blow	uk
Pod_1430	6	6_poplar_eyebrows_bright_boast	uk
Pod_1431	0	0_dear_sorrow_wish_weaving	uk
Pod_1432	14	14_gyeongsang_jeolla_country_blow	uk
Pod_1433	9	9_wreath_wreaths_wreath wreath_periwinkle	uk
Pod_1434	18	18_farmer_rye_oats_horses	uk
Pod_1435	0	0_dear_sorrow_wish_weaving	uk
Pod_1436	9	9_wreath_wreaths_wreath wreath_periwinkle	uk
Pod_1437	15	15_slave_goats_ants_feathers	uk
Pod_1438	0	0_dear_sorrow_wish_weaving	uk
Pod_1439	14	14_gyeongsang_jeolla_country_blow	uk
Pod_1440	0	0_dear_sorrow_wish_weaving	uk
Pod_1441	0	0_dear_sorrow_wish_weaving	uk
Pod_1442	0	0_dear_sorrow_wish_weaving	uk
Pod_1443	0	0_dear_sorrow_wish_weaving	uk
Pod_1444	0	0_dear_sorrow_wish_weaving	uk
Pod_1445	6	6_poplar_eyebrows_bright_boast	uk
Pod_1446	13	13_september_thirty_march_summer	uk
Pod_1447	18	18_farmer_rye_oats_horses	uk
Pod_1448	18	18_farmer_rye_oats_horses	uk
Pod_1449	0	0_dear_sorrow_wish_weaving	uk
Pod_1450	0	0_dear_sorrow_wish_weaving	uk
Pod_1451	0	0_dear_sorrow_wish_weaving	uk
Pod_1452	11	11_little horses_horses_maids_altar	uk
Pod_1453	0	0_dear_sorrow_wish_weaving	uk
Pod_1454	0	0_dear_sorrow_wish_weaving	uk
Pod_1455	0	0_dear_sorrow_wish_weaving	uk
Pod_1456	0	0_dear_sorrow_wish_weaving	uk
Pod_1457	14	14_gyeongsang_jeolla_country_blow	uk
Pod_1458	9	9_wreath_wreaths_wreath wreath_periwinkle	uk
Pod_1459	0	0_dear_sorrow_wish_weaving	uk
Pod_1460	0	0_dear_sorrow_wish_weaving	uk
Pod_1461	9	9_wreath_wreaths_wreath wreath_periwinkle	uk
Pod_1462	0	0_dear_sorrow_wish_weaving	uk
Pod_1463	0	0_dear_sorrow_wish_weaving	uk
Pod_1464	9	9_wreath_wreaths_wreath wreath_periwinkle	uk
Pod_1465	0	0_dear_sorrow_wish_weaving	uk
Pod_1466	7	7_street_streets_fence_corner	uk
Pod_1467	14	14_gyeongsang_jeolla_country_blow	uk
Pod_1468	13	13_september_thirty_march_summer	uk
Pod_1470	18	18_farmer_rye_oats_horses	uk
Pod_1471	0	0_dear_sorrow_wish_weaving	uk
Pod_1472	0	0_dear_sorrow_wish_weaving	uk
Pod_1473	11	11_little horses_horses_maids_altar	uk
Pod_1474	0	0_dear_sorrow_wish_weaving	uk
Pod_1475	0	0_dear_sorrow_wish_weaving	uk
Pod_1476	16	16_song praise_cheerful song_sing song_sing	uk
Pod_1477	10	10_young cossack_cossack_horseback_love young	uk
Pod_1478	0	0_dear_sorrow_wish_weaving	uk
Pod_1479	9	9_wreath_wreaths_wreath wreath_periwinkle	uk
Pod_1480	0	0_dear_sorrow_wish_weaving	uk
Pod_1481	3	3_saint nicholas_saint_nicholas_holy evening	uk
Pod_1482	0	0_dear_sorrow_wish_weaving	uk
Pod_1483	0	0_dear_sorrow_wish_weaving	uk
Pod_1484	0	0_dear_sorrow_wish_weaving	uk
Pod_1485	6	6_poplar_eyebrows_bright_boast	uk
Pod_1486	6	6_poplar_eyebrows_bright_boast	uk
Pod_1487	6	6_poplar_eyebrows_bright_boast	uk
Pod_1488	0	0_dear_sorrow_wish_weaving	uk
Pod_1489	0	0_dear_sorrow_wish_weaving	uk
Pod_1490	18	18_farmer_rye_oats_horses	uk
Pod_1491	0	0_dear_sorrow_wish_weaving	uk
Pod_1492	9	9_wreath_wreaths_wreath wreath_periwinkle	uk
Pod_1493	0	0_dear_sorrow_wish_weaving	uk
Pod_1494	0	0_dear_sorrow_wish_weaving	uk
Pod_1495	0	0_dear_sorrow_wish_weaving	uk
Pod_1496	14	14_gyeongsang_jeolla_country_blow	uk
Pod_1497	0	0_dear_sorrow_wish_weaving	uk
Pod_1498	0	0_dear_sorrow_wish_weaving	uk
Pod_1499	18	18_farmer_rye_oats_horses	uk
Pod_1500	0	0_dear_sorrow_wish_weaving	uk
Pod_1501	0	0_dear_sorrow_wish_weaving	uk
Pod_1503	0	0_dear_sorrow_wish_weaving	uk
Pod_1504	0	0_dear_sorrow_wish_weaving	uk
Pod_1505	18	18_farmer_rye_oats_horses	uk
Pod_1506	18	18_farmer_rye_oats_horses	uk
Pod_1507	18	18_farmer_rye_oats_horses	uk
Pod_1508	16	16_song praise_cheerful song_sing song_sing	uk
Pod_1509	0	0_dear_sorrow_wish_weaving	uk
Pod_1510	7	7_street_streets_fence_corner	uk
Pod_1511	9	9_wreath_wreaths_wreath wreath_periwinkle	uk
Pod_1512	0	0_dear_sorrow_wish_weaving	uk
Pod_1513	18	18_farmer_rye_oats_horses	uk
Pod_1514	18	18_farmer_rye_oats_horses	uk
Pod_1515	9	9_wreath_wreaths_wreath wreath_periwinkle	uk
Pod_1516	0	0_dear_sorrow_wish_weaving	uk
Pod_1517	0	0_dear_sorrow_wish_weaving	uk
Pod_1518	0	0_dear_sorrow_wish_weaving	uk
Pod_1519	0	0_dear_sorrow_wish_weaving	uk
Pod_1520	0	0_dear_sorrow_wish_weaving	uk
Pod_1521	0	0_dear_sorrow_wish_weaving	uk
Pod_1522	0	0_dear_sorrow_wish_weaving	uk
Pod_1523	0	0_dear_sorrow_wish_weaving	uk
Pod_1524	13	13_september_thirty_march_summer	uk
Pod_1525	18	18_farmer_rye_oats_horses	uk
Pod_1526	0	0_dear_sorrow_wish_weaving	uk
Pod_1527	9	9_wreath_wreaths_wreath wreath_periwinkle	uk
Pod_1528	0	0_dear_sorrow_wish_weaving	uk
Pod_1529	0	0_dear_sorrow_wish_weaving	uk
Pod_1530	10	10_young cossack_cossack_horseback_love young	uk
Pod_1531	6	6_poplar_eyebrows_bright_boast	uk
Pod_1532	0	0_dear_sorrow_wish_weaving	uk
Pod_1533	0	0_dear_sorrow_wish_weaving	uk
Pod_1534	18	18_farmer_rye_oats_horses	uk
Pod_1535	18	18_farmer_rye_oats_horses	uk
Pod_1536	18	18_farmer_rye_oats_horses	uk
Pod_1537	0	0_dear_sorrow_wish_weaving	uk
Pod_1538	0	0_dear_sorrow_wish_weaving	uk
Pod_1539	17	17_mocking_squirrel_don laugh_laugh	uk
Pod_1540	0	0_dear_sorrow_wish_weaving	uk
Pod_1541	0	0_dear_sorrow_wish_weaving	uk
Pod_1542	18	18_farmer_rye_oats_horses	uk
Pod_1543	14	14_gyeongsang_jeolla_country_blow	uk
Pod_1544	0	0_dear_sorrow_wish_weaving	uk
Pod_1545	0	0_dear_sorrow_wish_weaving	uk
Pod_1546	0	0_dear_sorrow_wish_weaving	uk
Pod_1547	0	0_dear_sorrow_wish_weaving	uk
Pod_1548	18	18_farmer_rye_oats_horses	uk
Pod_1549	0	0_dear_sorrow_wish_weaving	uk
Pod_1550	0	0_dear_sorrow_wish_weaving	uk
Pod_1551	0	0_dear_sorrow_wish_weaving	uk
Pod_1552	0	0_dear_sorrow_wish_weaving	uk
Pod_1553	0	0_dear_sorrow_wish_weaving	uk
Pod_1554	0	0_dear_sorrow_wish_weaving	uk
Pod_1555	0	0_dear_sorrow_wish_weaving	uk
Pod_1556	0	0_dear_sorrow_wish_weaving	uk
Pod_1557	0	0_dear_sorrow_wish_weaving	uk
Pod_1558	0	0_dear_sorrow_wish_weaving	uk
Pod_1559	0	0_dear_sorrow_wish_weaving	uk
Pod_1560	0	0_dear_sorrow_wish_weaving	uk
Pod_1561	0	0_dear_sorrow_wish_weaving	uk
Pod_1562	0	0_dear_sorrow_wish_weaving	uk
Pod_1563	18	18_farmer_rye_oats_horses	uk
Pod_1564	18	18_farmer_rye_oats_horses	uk
Pod_1565	0	0_dear_sorrow_wish_weaving	uk
Pod_1566	0	0_dear_sorrow_wish_weaving	uk
Pod_1567	9	9_wreath_wreaths_wreath wreath_periwinkle	uk
Pod_1568	0	0_dear_sorrow_wish_weaving	uk
Pod_1569	0	0_dear_sorrow_wish_weaving	uk
Pod_1570	6	6_poplar_eyebrows_bright_boast	uk
Pod_1571	0	0_dear_sorrow_wish_weaving	uk
Pod_1572	18	18_farmer_rye_oats_horses	uk
Pod_1573	9	9_wreath_wreaths_wreath wreath_periwinkle	uk
Pod_1574	0	0_dear_sorrow_wish_weaving	uk
Pod_1575	13	13_september_thirty_march_summer	uk
Pod_1576	13	13_september_thirty_march_summer	uk
Pod_1577	0	0_dear_sorrow_wish_weaving	uk
Pod_1578	0	0_dear_sorrow_wish_weaving	uk
Pod_1579	0	0_dear_sorrow_wish_weaving	uk
Pod_1580	8	8_garden little_young maiden_nightingale_little cuckoo	uk
Pod_1581	0	0_dear_sorrow_wish_weaving	uk
Pod_1582	0	0_dear_sorrow_wish_weaving	uk
Pod_1583	0	0_dear_sorrow_wish_weaving	uk
Pod_1584	0	0_dear_sorrow_wish_weaving	uk
Pod_1585	0	0_dear_sorrow_wish_weaving	uk
Pod_1586	0	0_dear_sorrow_wish_weaving	uk
Pod_1587	0	0_dear_sorrow_wish_weaving	uk
Pod_1588	0	0_dear_sorrow_wish_weaving	uk
Pod_1589	6	6_poplar_eyebrows_bright_boast	uk
Pod_1590	11	11_little horses_horses_maids_altar	uk
Pod_1591	0	0_dear_sorrow_wish_weaving	uk
Pod_1592	18	18_farmer_rye_oats_horses	uk
Pod_1593	18	18_farmer_rye_oats_horses	uk
Pod_1594	18	18_farmer_rye_oats_horses	uk
Pod_1595	13	13_september_thirty_march_summer	uk
Pod_1596	0	0_dear_sorrow_wish_weaving	uk
Pod_1597	0	0_dear_sorrow_wish_weaving	uk
Pod_1598	0	0_dear_sorrow_wish_weaving	uk
Pod_1599	16	16_song praise_cheerful song_sing song_sing	uk
Pod_1600	16	16_song praise_cheerful song_sing song_sing	uk
Pod_1601	16	16_song praise_cheerful song_sing song_sing	uk
Pod_1602	3	3_saint nicholas_saint_nicholas_holy evening	uk
Pod_1603	18	18_farmer_rye_oats_horses	uk
Pod_1604	18	18_farmer_rye_oats_horses	uk
Pod_1605	0	0_dear_sorrow_wish_weaving	uk
Pod_1606	0	0_dear_sorrow_wish_weaving	uk
Pod_1607	0	0_dear_sorrow_wish_weaving	uk
Pod_1608	14	14_gyeongsang_jeolla_country_blow	uk
Pod_1609	18	18_farmer_rye_oats_horses	uk
Pod_1610	0	0_dear_sorrow_wish_weaving	uk
Pod_1611	0	0_dear_sorrow_wish_weaving	uk
Pod_1612	0	0_dear_sorrow_wish_weaving	uk
Pod_1613	0	0_dear_sorrow_wish_weaving	uk
Pod_1614	0	0_dear_sorrow_wish_weaving	uk
Pod_1615	0	0_dear_sorrow_wish_weaving	uk
Pod_1616	0	0_dear_sorrow_wish_weaving	uk
Pod_1639	14	14_gyeongsang_jeolla_country_blow	uk
Vol_50	9	9_wreath_wreaths_wreath wreath_periwinkle	uk
Vol_51	0	0_dear_sorrow_wish_weaving	uk
Vol_52	6	6_poplar_eyebrows_bright_boast	uk
Vol_53	0	0_dear_sorrow_wish_weaving	uk
Vol_54	0	0_dear_sorrow_wish_weaving	uk
Vol_55	0	0_dear_sorrow_wish_weaving	uk
Vol_56	0	0_dear_sorrow_wish_weaving	uk
Vol_57	0	0_dear_sorrow_wish_weaving	uk
Vol_58	0	0_dear_sorrow_wish_weaving	uk
Vol_59	0	0_dear_sorrow_wish_weaving	uk
Vol_60	0	0_dear_sorrow_wish_weaving	uk
Vol_61	0	0_dear_sorrow_wish_weaving	uk
Vol_62	0	0_dear_sorrow_wish_weaving	uk
Vol_63	9	9_wreath_wreaths_wreath wreath_periwinkle	uk
Vol_64	9	9_wreath_wreaths_wreath wreath_periwinkle	uk
Vol_65	0	0_dear_sorrow_wish_weaving	uk
Vol_66	17	17_mocking_squirrel_don laugh_laugh	uk
Vol_67	0	0_dear_sorrow_wish_weaving	uk
Vol_68	0	0_dear_sorrow_wish_weaving	uk
Vol_69	0	0_dear_sorrow_wish_weaving	uk
Vol_70	18	18_farmer_rye_oats_horses	uk
Vol_71	16	16_song praise_cheerful song_sing song_sing	uk
Vol_72	11	11_little horses_horses_maids_altar	uk
Vol_73	17	17_mocking_squirrel_don laugh_laugh	uk
Vol_74	0	0_dear_sorrow_wish_weaving	uk
Vol_75	0	0_dear_sorrow_wish_weaving	uk
Vol_76	0	0_dear_sorrow_wish_weaving	uk
Vol_77	0	0_dear_sorrow_wish_weaving	uk
Vol_78	0	0_dear_sorrow_wish_weaving	uk
Vol_79	0	0_dear_sorrow_wish_weaving	uk
Vol_80	0	0_dear_sorrow_wish_weaving	uk
Vol_81	0	0_dear_sorrow_wish_weaving	uk
Vol_82	0	0_dear_sorrow_wish_weaving	uk
Vol_83	0	0_dear_sorrow_wish_weaving	uk
Vol_84	0	0_dear_sorrow_wish_weaving	uk
Vol_85	0	0_dear_sorrow_wish_weaving	uk
Vol_87	0	0_dear_sorrow_wish_weaving	uk
Vol_88	0	0_dear_sorrow_wish_weaving	uk
Vol_89	6	6_poplar_eyebrows_bright_boast	uk
Vol_90	0	0_dear_sorrow_wish_weaving	uk
Vol_91	18	18_farmer_rye_oats_horses	uk
Vol_116	11	11_little horses_horses_maids_altar	uk
Vol_117	6	6_poplar_eyebrows_bright_boast	uk
